size,avg,std
8663,12.818,2.243191456
8664,12.748,2.215265989
8665,12.7,2.230913933
8666,12.78,2.272171376
8667,12.713,2.148778315
8668,12.724,2.23490913
8669,12.753,2.233154266
8670,12.667,2.228245066
8671,12.833,2.23340527
8672,12.701,2.255368193
8673,12.74,2.21840513
8674,12.687,2.298763867
8675,12.782,2.334078817
8676,12.704,2.309484297
8677,12.814,2.303629899
8678,12.924,2.379892411
8679,12.738,2.298834627
8680,12.851,2.288675826
8681,12.744,2.266186135
8682,12.696,2.232166339
8683,12.758,2.220442831
8684,12.837,2.11539734
8685,12.783,2.255881203
8686,12.737,2.167147325
8687,12.669,2.232582232
8688,12.67,2.208161221
8689,12.778,2.283403147
8690,12.78,2.213255182
8691,12.747,2.258338126
8692,12.825,2.190701754
8693,12.7,2.307232828
8694,12.734,2.19774295
8695,12.797,2.421911777
8696,12.826,2.34376134
8697,12.859,2.279981868
8698,12.638,2.284332326
8699,12.668,2.41570106
8700,12.743,2.293078544
8701,12.786,2.209317787
8702,12.576,2.087242339
8703,12.754,2.062944434
8704,12.644,2.014279355
8705,12.695,2.078050359
8706,12.601,2.035175899
8707,12.68,2.142940081
8708,12.673,2.156553204
8709,12.601,2.108612161
8710,12.628,1.972182929
8711,12.734,1.946029556
8712,12.617,2.21115359
8713,12.555,2.068635844
8714,12.727,2.035341154
8715,12.693,2.107888563
8716,12.787,2.010391174
8717,12.632,2.159916952
8718,12.691,2.110443786
8719,12.635,2.021846399
8720,12.603,2.12600821
8721,12.659,2.033926217
8722,12.752,2.138005395
8723,12.709,2.207077296
8724,12.711,2.085624326
8725,12.631,2.080184166
8726,12.695,2.172716202
8727,12.547,2.232212753
8728,12.644,2.148925751
8729,12.67,1.977627622
8730,12.562,2.120531219
8731,12.822,2.106835246
8732,12.654,2.170021427
8733,12.777,2.020235717
8734,12.596,2.057916184
8735,12.859,2.13205644
8736,12.733,2.134541465
8737,12.806,2.092544562
8738,12.627,2.155578233
8739,12.735,2.124921243
8740,12.832,2.151837914
8741,12.608,2.117739555
8742,12.736,2.176014485
8743,12.733,2.109540509
8744,12.801,2.263298814
8745,12.644,2.062891059
8746,12.669,2.258437411
8747,12.527,2.05170185
8748,12.856,2.112753589
8749,12.666,2.18155981
8750,12.671,2.040814525
8751,12.684,2.058246919
8752,12.563,2.101058173
8753,12.747,2.103667373
8754,12.695,2.168565811
8755,12.764,2.078129597
8756,12.68,1.997395702
8757,12.661,1.949841245
8758,12.737,2.080903929
8759,12.832,2.228169819
8760,12.741,2.196985604
8761,12.763,2.069084849
8762,12.729,2.150856849
8763,12.686,2.20641616
8764,12.658,2.06283574
8765,12.72,2.27701225
8766,12.688,2.098823733
8767,12.651,2.166077305
8768,12.622,2.035991469
8769,12.714,2.187004112
8770,12.704,2.042193564
8771,12.716,2.055619023
8772,12.641,2.050932794
8773,12.713,2.158538925
8774,12.676,2.003256608
8775,12.612,2.179037449
8776,12.69,2.199258224
8777,12.795,2.164176208
8778,12.858,2.185088239
8779,12.607,2.143162183
8780,12.677,2.202162692
8781,12.719,2.107719498
8782,12.758,2.193227359
8783,12.713,2.128652664
8784,12.639,2.063719443
8785,12.847,2.136856841
8786,12.738,2.108507008
8787,12.67,2.130173147
8788,12.713,2.212131218
8789,12.638,2.087897343
8790,12.791,2.234348073
8791,12.696,2.149931675
8792,12.749,2.117187163
8793,12.84,2.199827093
8794,12.791,2.16240491
8795,12.747,2.257894836
8796,12.809,2.17790318
8797,12.799,2.217998764
8798,12.736,2.074755072
8799,12.684,2.069886091
8800,12.719,2.240325436
8801,12.725,2.189101909
8802,12.703,2.104095582
8803,12.694,2.202092917
8804,12.746,2.287075581
8805,12.682,2.239171697
8806,12.758,2.280929337
8807,12.744,2.22742574
8808,12.748,2.114466119
8809,12.651,2.253503334
8810,12.729,2.070228211
8811,12.747,2.060397106
8812,12.794,2.213247041
8813,12.765,2.264708349
8814,12.683,2.122502301
8815,12.76,2.03581545
8816,12.787,2.24157437
8817,12.728,2.290253536
8818,12.808,2.056542089
8819,12.758,2.188201139
8820,12.82,2.308447298
8821,12.778,2.197167163
8822,12.792,2.215320212
8823,12.793,2.169529409
8824,12.766,2.177150428
8825,12.685,2.191021583
8826,12.803,2.157973088
8827,12.776,2.226382892
8828,12.758,2.248664602
8829,12.704,2.154303838
8830,12.654,2.174629397
8831,12.559,2.116837263
8832,12.816,2.174136811
8833,12.636,2.142450488
8834,12.703,2.145085638
8835,12.628,2.065885738
8836,12.791,2.211834354
8837,12.718,1.979493469
8838,12.757,2.292860268
8839,12.732,1.982954389
8840,12.746,2.221355086
8841,12.727,2.100209961
8842,12.723,2.121030356
8843,12.74,2.176496528
8844,12.751,2.272479519
8845,12.77,2.114609082
8846,12.667,2.108686216
8847,12.689,2.0234558
8848,12.852,2.198847637
8849,12.691,2.110443786
8850,12.766,2.125031708
8851,12.855,2.228214518
8852,12.704,2.046111085
8853,12.682,2.262740815
8854,12.784,2.2032245
8855,12.707,2.18859337
8856,12.743,2.176623231
8857,12.589,2.151443169
8858,12.801,2.113732922
8859,12.864,2.107117449
8860,12.832,2.293695062
8861,12.785,2.200367382
8862,12.754,2.133080878
8863,12.683,2.216172923
8864,12.553,2.125019225
8865,12.786,2.184256161
8866,12.737,2.080903929
8867,12.818,2.094579496
8868,12.717,2.24007342
8869,12.769,2.162478975
8870,12.762,2.083674086
8871,12.738,2.272558145
8872,12.801,2.117518095
8873,12.759,2.170629086
8874,12.639,2.291272338
8875,12.741,2.199717654
8876,12.828,2.220663718
8877,12.787,2.192815414
8878,12.826,2.096692662
8879,12.713,2.236880559
8880,12.674,2.215995179
8881,12.752,2.182947838
8882,12.742,2.140097198
8883,12.757,2.122370245
8884,12.697,2.187687587
8885,12.776,2.257192708
8886,12.902,2.224262427
8887,12.899,2.256521857
8888,12.915,2.261169584
8889,12.741,2.195162349
8890,12.691,2.191876667
8891,12.831,2.147801679
8892,12.807,2.183235562
8893,12.808,2.054106948
8894,12.747,2.180767467
8895,12.671,2.165513438
8896,12.764,2.12292506
8897,12.64,2.148724509
8898,12.859,2.189500608
8899,12.842,2.022158531
8900,12.743,2.157221501
8901,12.636,2.224061701
8902,12.737,2.159280782
8903,12.705,2.09866133
8904,12.697,2.105141948
8905,12.714,2.234994228
8906,12.732,2.212933138
8907,12.795,2.178926966
8908,12.617,2.319416024
8909,12.782,2.182484648
8910,12.671,2.168746749
8911,12.723,2.180602216
8912,12.83,2.244579724
8913,12.735,2.1848452
8914,12.697,2.133950502
8915,12.722,2.151126064
8916,12.87,2.211332175
8917,12.781,2.244120112
8918,12.845,2.249452163
8919,12.687,2.208145581
8920,12.732,2.170918904
8921,12.751,2.183521643
8922,12.759,2.099363315
8923,12.834,2.201201783
8924,12.754,2.15316514
8925,12.846,2.201620115
8926,12.755,2.17800797
8927,12.766,2.190900282
8928,12.807,2.22906252
8929,12.825,2.070908898
8930,12.761,2.279270514
8931,12.86,2.129538667
8932,12.723,2.292056833
8933,12.73,2.209067672
8934,12.772,2.175488163
8935,12.744,2.128143086
8936,12.868,2.309092442
8937,12.775,2.187500894
8938,12.793,2.141667046
8939,12.787,2.183208052
8940,12.86,2.224263327
8941,12.682,2.280367531
8942,12.71,2.284539148
8943,12.802,2.233782842
8944,12.692,2.152154216
8945,12.781,2.199062272
8946,12.674,2.257170534
8947,12.719,2.255465834
8948,12.83,2.182169073
8949,12.854,2.33626671
8950,12.885,2.040573189
8951,12.708,2.178412606
8952,12.881,2.330723336
8953,12.901,2.242370894
8954,12.668,2.295003931
8955,12.811,2.232546363
8956,12.876,2.117807619
8957,12.775,2.186127662
8958,12.779,2.103469416
8959,12.687,2.127806043
8960,12.703,2.129630561
8961,12.714,2.083397356
8962,12.661,2.157483194
8963,12.66,2.120116717
8964,12.643,2.189142148
8965,12.688,2.117342471
8966,12.83,2.226220127
8967,12.724,1.983874936
8968,12.68,2.086613034
8969,12.677,2.170571902
8970,12.696,2.140599488
8971,12.841,2.116648105
8972,12.74,2.199827093
8973,12.784,2.211840011
8974,12.686,2.211853588
8975,12.782,2.152930819
8976,12.769,2.17816055
8977,12.861,2.14435941
8978,12.772,2.070822132
8979,12.855,2.164407462
8980,12.766,2.181284484
8981,12.766,2.253069089
8982,12.943,2.167590702
8983,12.76,2.237276336
8984,12.728,2.174567714
8985,12.635,2.177272495
8986,12.844,2.061046315
8987,12.711,2.260218482
8988,12.682,2.108867782
8989,12.762,2.175796427
8990,12.617,2.12292671
8991,12.805,2.181222761
8992,12.881,2.208102062
8993,12.87,2.155863574
8994,12.706,2.204182938
8995,12.932,2.231222614
8996,12.756,2.014080565
8997,12.684,2.338292456
8998,12.889,2.137579998
8999,12.739,2.156740719
9000,12.646,2.234653816
9001,12.786,2.133249811
9002,12.909,2.203082516
9003,12.761,2.155115664
9004,12.81,2.209701967
9005,12.768,2.242588951
9006,12.662,2.097654918
9007,12.778,2.184373477
9008,12.802,2.193081304
9009,12.839,2.22711451
9010,12.856,2.143328686
9011,12.781,2.1771033
9012,12.754,2.203710585
9013,12.809,2.175603882
9014,12.747,2.178011647
9015,12.767,2.191692158
9016,12.831,2.119653729
9017,12.798,2.271641776
9018,12.719,2.150503119
9019,12.735,2.084495172
9020,12.727,2.240868691
9021,12.755,2.198137122
9022,12.916,2.071529685
9023,12.761,2.147205041
9024,12.779,2.136521407
9025,12.672,2.182929495
9026,12.786,2.03871537
9027,12.873,2.183033815
9028,12.882,2.199298277
9029,12.871,2.265721186
9030,12.748,2.186613198
9031,12.68,2.040530265
9032,12.664,2.208615399
9033,12.807,2.139703094
9034,12.639,2.105020216
9035,12.828,2.057340188
9036,12.731,2.225216976
9037,12.772,2.195184465
9038,12.761,2.146738803
9039,12.802,2.266259458
9040,12.777,2.15032437
9041,12.923,2.200889574
9042,12.7,2.280175256
9043,12.804,2.245579352
9044,12.694,2.148716124
9045,12.726,2.309167871
9046,12.727,2.220676114
9047,12.777,2.14799555
9048,12.787,2.101915567
9049,12.879,2.131408432
9050,12.906,2.156342694
9051,12.783,2.22100064
9052,12.8,2.160710223
9053,12.802,2.311739635
9054,12.742,2.310578883
9055,12.729,2.166622545
9056,12.707,2.291812253
9057,12.816,2.224655725
9058,12.851,2.125868838
9059,12.836,2.084574165
9060,13.022,2.167998205
9061,12.904,2.203551597
9062,12.754,2.246448426
9063,12.769,2.20192813
9064,12.955,2.237404966
9065,12.819,2.184722411
9066,12.786,2.204782317
9067,12.85,2.273910876
9068,12.782,2.182943252
9069,12.785,2.219842946
9070,12.794,2.211889793
9071,12.819,2.111088747
9072,12.944,2.232453325
9073,12.863,2.179215451
9074,12.736,2.177394095
9075,12.947,2.151934437
9076,12.742,2.136352031
9077,12.868,2.227900253
9078,12.738,2.309694935
9079,12.868,2.166857464
9080,12.866,2.203837766
9081,12.762,2.317050868
9082,12.908,2.253133954
9083,12.833,2.208616986
9084,12.815,2.261833524
9085,12.886,2.223499033
9086,12.737,2.185545151
9087,12.772,2.270500203
9088,12.918,2.206387125
9089,12.841,2.239807076
9090,12.708,2.101226107
9091,12.798,2.330799998
9092,12.778,2.164116309
9093,12.799,2.080126421
9094,12.767,2.12584812
9095,12.79,2.122829811
9096,12.814,2.264184297
9097,12.811,2.203209734
9098,12.725,2.112306047
9099,12.966,2.163683324
9100,12.932,2.129768042
9101,12.766,2.127385665
9102,12.809,2.159440247
9103,12.723,2.121502244
9104,12.871,2.264837409
9105,12.857,2.236862659
9106,12.926,2.160831598
9107,12.838,2.153693199
9108,12.886,2.13296825
9109,12.891,2.210430955
9110,12.783,2.170396651
9111,12.816,2.150527556
9112,12.743,2.246775244
9113,12.859,2.142360546
9114,12.813,2.169501726
9115,12.788,2.138604599
9116,12.826,2.218252611
9117,12.78,2.246919814
9118,12.798,2.233424318
9119,12.868,2.102140575
9120,12.909,2.240924082
9121,12.808,2.365318315
9122,12.755,2.173407164
9123,12.897,2.139384951
9124,12.894,2.29391064
9125,12.787,2.281849653
9126,12.87,2.172975339
9127,12.843,2.293384096
9128,12.741,2.152801327
9129,12.861,2.175870725
9130,12.807,2.228164203
9131,12.824,2.268958389
9132,12.749,2.228219909
9133,12.76,2.173274746
9134,12.895,2.290681606
9135,12.763,2.227508203
9136,12.723,2.185645911
9137,12.92,2.133577313
9138,12.818,2.287380184
9139,12.859,2.09176827
9140,12.705,2.20881277
9141,12.79,2.201078087
9142,12.926,2.277215341
9143,12.849,2.219713073
9144,12.884,2.316875463
9145,12.913,2.210501599
9146,12.834,2.202565617
9147,12.869,2.265164447
9148,12.707,2.279988892
9149,12.862,2.194030485
9150,12.894,2.126331415
9151,12.828,2.180635497
9152,12.896,2.142842919
9153,12.93,2.183086317
9154,12.934,2.24960101
9155,12.76,2.285962735
9156,12.907,2.217942801
9157,13.012,2.139727654
9158,12.772,2.16580394
9159,12.928,2.236474417
9160,12.979,2.108792547
9161,12.882,2.208835656
9162,12.821,2.137645557
9163,13.002,2.177782987
9164,12.766,2.154968187
9165,12.871,2.218847061
9166,12.812,2.208060581
9167,12.879,2.2493151
9168,12.932,2.312298147
9169,12.943,2.189645073
9170,12.904,2.229294452
9171,12.745,2.234942946
9172,12.841,2.285813628
9173,12.903,2.206458579
9174,12.846,2.228283925
9175,12.821,2.20858254
9176,12.941,2.188677525
9177,12.881,2.194003795
9178,12.862,2.24989289
9179,13.015,2.280345363
9180,12.839,2.292669914
9181,12.942,2.182979936
9182,12.769,2.151806048
9183,12.906,2.209082172
9184,12.703,2.324692495
9185,12.922,2.155124256
9186,12.747,2.308315256
9187,12.918,2.185876038
9188,12.881,2.233344314
9189,12.791,2.129284587
9190,12.779,2.225109011
9191,12.861,2.125134159
9192,12.883,2.229412766
9193,12.709,2.192059334
9194,12.845,2.229337333
9195,12.804,2.275249604
9196,12.921,2.242272683
9197,12.816,2.273172081
9198,12.823,2.189169583
9199,12.829,2.330061842
9200,12.893,2.242895803
9201,12.968,2.276875087
9202,12.797,2.286705058
9203,12.85,2.254458379
9204,12.959,2.28878954
9205,12.854,2.269765591
9206,12.867,2.358574543
9207,12.914,2.271951973
9208,13.047,2.267141577
9209,12.856,2.261941728
9210,12.939,2.14986067
9211,12.732,2.205229929
9212,12.86,2.269702965
9213,12.958,2.293795435
9214,12.694,2.0553804
9215,12.767,1.99265694
9216,12.67,2.033035473
9217,12.763,1.962825434
9218,12.688,1.848803417
9219,12.632,1.966836151
9220,12.723,2.039222751
9221,12.727,1.934997472
9222,12.685,2.194673459
9223,12.733,1.967124953
9224,12.729,2.031178152
9225,12.635,2.065439673
9226,12.849,2.141210822
9227,12.658,2.091269808
9228,12.693,2.045222221
9229,12.762,2.023722177
9230,12.708,2.032453411
9231,12.645,2.004243496
9232,12.739,2.038881075
9233,12.601,1.99343241
9234,12.655,2.083342342
9235,12.661,2.099163044
9236,12.746,2.098067179
9237,12.805,2.069603406
9238,12.58,2.077960038
9239,12.695,1.989958526
9240,12.616,1.908451253
9241,12.928,2.112647457
9242,12.606,1.954631573
9243,12.673,1.95701326
9244,12.623,2.028542823
9245,12.609,2.038203443
9246,12.634,1.973813552
9247,12.591,1.884481433
9248,12.629,2.0807904
9249,12.702,1.956277849
9250,12.701,1.961490873
9251,12.696,2.043467582
9252,12.709,2.045116501
9253,12.737,1.972237491
9254,12.678,2.038742866
9255,12.773,2.022761123
9256,12.745,2.078050359
9257,12.664,2.048731632
9258,12.628,2.095234117
9259,12.747,1.988201183
9260,12.733,2.139225862
9261,12.833,2.014738239
9262,12.69,2.034708834
9263,12.669,2.013825835
9264,12.66,1.941177006
9265,12.675,1.941428377
9266,12.699,1.915742433
9267,12.541,2.058289473
9268,12.69,2.136929214
9269,12.637,2.110849755
9270,12.774,2.137169037
9271,12.596,2.092645016
9272,12.708,1.977029247
9273,12.77,1.927904774
9274,12.655,2.123318978
9275,12.702,1.928967837
9276,12.796,2.043173649
9277,12.731,2.10643682
9278,12.669,2.054180776
9279,12.67,1.990241458
9280,12.801,2.021258144
9281,12.722,1.996672908
9282,12.707,1.976627951
9283,12.751,1.993733677
9284,12.767,1.991149335
9285,12.748,2.125797501
9286,12.641,2.07712143
9287,12.751,1.924760687
9288,12.674,2.043501872
9289,12.572,2.016154974
9290,12.683,2.066102558
9291,12.758,2.198242086
9292,12.78,2.066366345
9293,12.66,2.039254412
9294,12.729,2.092830366
9295,12.689,2.070402271
9296,12.701,2.033158315
9297,12.673,2.128991217
9298,12.687,2.038427381
9299,12.694,2.106846649
9300,12.689,2.066046357
9301,12.758,2.12837167
9302,12.729,2.040520209
9303,12.794,2.113298377
9304,12.65,2.162446803
9305,12.753,2.068881647
9306,12.679,2.009476797
9307,12.741,2.117168251
9308,12.688,2.007158361
9309,12.76,2.122004454
9310,12.735,2.059372724
9311,12.671,1.984615252
9312,12.739,1.943361947
9313,12.788,2.152600681
9314,12.682,2.132468856
9315,12.775,2.129062683
9316,12.638,2.12543489
9317,12.791,2.125520368
9318,12.69,2.149073875
9319,12.679,2.067421881
9320,12.698,2.09408242
9321,12.792,2.048641729
9322,12.76,2.152448149
9323,12.753,1.931248488
9324,12.711,2.158735542
9325,12.624,2.135693139
9326,12.676,2.097002962
9327,12.68,2.125115554
9328,12.764,2.018012977
9329,12.767,2.010660029
9330,12.807,2.090004574
9331,12.652,2.008215359
9332,12.666,2.082013155
9333,12.852,2.051415195
9334,12.673,2.042606972
9335,12.679,2.171329932
9336,12.804,2.132165596
9337,12.754,2.021279191
9338,12.796,2.03384378
9339,12.74,2.112075013
9340,12.709,2.115370841
9341,12.708,1.9931655
9342,12.752,2.01508227
9343,12.761,2.054287979
9344,12.865,2.037382126
9345,12.772,2.090546911
9346,12.823,2.01686359
9347,12.791,2.134918471
9348,12.738,2.05513493
9349,12.651,2.016746456
9350,12.597,2.076753212
9351,12.64,1.985533264
9352,12.773,1.96400823
9353,12.657,2.122228747
9354,12.811,2.012294295
9355,12.702,2.053634197
9356,12.717,2.146979395
9357,12.636,2.030178718
9358,12.685,2.126569373
9359,12.864,2.049806261
9360,12.748,2.018060596
9361,12.748,2.119194891
9362,12.726,2.187626501
9363,12.66,2.077189138
9364,12.763,2.071019102
9365,12.714,2.08195546
9366,12.689,2.0460854
9367,12.723,2.041675645
9368,12.664,2.210880366
9369,12.678,2.020494593
9370,12.759,1.996222408
9371,12.684,2.123830185
9372,12.624,2.081575595
9373,12.75,2.154098452
9374,12.67,2.088411229
9375,12.753,2.051389578
9376,12.848,2.055509942
9377,12.721,2.050210321
9378,12.753,2.029805683
9379,12.707,2.131594402
9380,12.762,2.028168994
9381,12.835,1.981843259
9382,12.756,1.958136435
9383,12.734,2.048765834
9384,12.779,2.102993481
9385,12.674,1.981325226
9386,12.684,2.104893008
9387,12.786,2.07424842
9388,12.696,2.156440176
9389,12.783,2.2033533
9390,12.713,2.121115303
9391,12.677,2.194421675
9392,12.777,2.144264179
9393,12.812,2.021569376
9394,12.886,2.087429367
9395,12.806,2.152904782
9396,12.596,2.055969604
9397,12.819,2.148687007
9398,12.793,2.034278567
9399,12.685,2.250075074
9400,12.878,2.040411547
9401,12.788,1.962372775
9402,12.692,2.127830741
9403,12.713,2.067100361
9404,12.756,2.16636958
